Customer,CustomerName,Branch,BranchName,Equipment,Categories
1222605,CLARKCO INC,12,Fort Wayne,"Bomag, Kobelco Excavators","Electrical, Hydraulics, Seals"
1263240,MARSHALL CO HIGHWAY DEPARTMENT,12,Fort Wayne,Etnyre,"Electrical, Seals, Hydraulics"
1269001,NIBLOCK EXCAVATING INC,12,Fort Wayne,Etnyre,"Electrical, Seals"
3099741,RICHARD SHORT,12,Fort Wayne,,Hydraulics
1253410,BEN KRAFFT,12,Fort Wayne,,Seals
1238202,CITY OF GOSHEN CENTRAL GARAGE,12,Fort Wayne,,"Seals, Electrical"
1219104,BULK TRANSPORT CORP DBA,12,Fort Wayne,,"Hydraulics, Electrical, Seals"
30666680,DIAMOND EXC & CONST LLC,12,Fort Wayne,,"Seals, Hydraulics"
1254780,KBL TRANSPORT,12,Fort Wayne,"Kobelco Excavators, NX","Electrical, Seals"
3099776,SR19 REPAIRABLES,12,Fort Wayne,,Electrical
1247611,INDIANA DEPT OF TRANSPORTATION,12,Fort Wayne,,"Hydraulics, Electrical"
1274980,PYRAMID EXCAVATING INC,12,Fort Wayne,"Bomag, Kobelco Excavators","Seals, Electrical, Hydraulics"
1238650,GRANT CO HIGHWAY DEPARTMENT,12,Fort Wayne,"Etnyre, Gradall","Seals, Electrical, Hydraulics"
4000012,JONES OUTDOOR SOLUTIONS,12,Fort Wayne,,Seals
3069342,MIKE DYE ENTERPRISES INC,12,Fort Wayne,NC,Seals
1246158,HOSTETLER CUSTOM HARVESTING,12,Fort Wayne,ZZ,Hydraulics
1239960,SERGIO GUZMAN,12,Fort Wayne,,Seals
1247628,INDIANA DEPT OF TRANSPORTATION,12,Fort Wayne,"Etnyre, BT","Hydraulics, Seals, Electrical"
1248050,J J PARENT,12,Fort Wayne,,Seals
1227090,DEKALB CO HIGHWAY DEPARTMENT,12,Fort Wayne,"Bomag, HD","Electrical, Hydraulics, Seals"
1230778,CITY OF ELKHART-CENTRAL GARAGE,12,Fort Wayne,HD,"Hydraulics, Seals, Electrical"
1218915,BILL BUCHS,12,Fort Wayne,,Hydraulics
1215677,BLACKFORD CO HIGHWAY DEPT,12,Fort Wayne,"Etnyre, Gradall","Seals, Hydraulics"
1210712,ALLEN CO HIGHWAY DEPARTMENT,12,Fort Wayne,,"Hydraulics, Electrical, Seals"
1210492,AKINS EARTHWORKS & POOLS,12,Fort Wayne,Kobelco Excavators,Seals
1210019,A P I CONSTRUCTION CORPORATION,12,Fort Wayne,Bomag,"Hydraulics, Electrical, Seals"
1230012,E & L PAVING & CONST INC,12,Fort Wayne,"BC, Case Backhoes","Electrical, Hydraulics"
1274855,PULVER & SONS ASPHALT MATERIAL,12,Fort Wayne,,"Hydraulics, Seals"
1255090,LAPORTE CO HIGHWAY,12,Fort Wayne,"Bomag, CT",Seals
1269480,NOLANS REPAIR,12,Fort Wayne,,Seals
1294420,WALKER FARMS G P,12,Fort Wayne,New Holland,"Hydraulics, Seals, Electrical"
1294621,MILESTONE CONTRACTORS NORTH,12,Fort Wayne,,"Hydraulics, Electrical, Seals"
1292256,TRI COUNTY EXCAVATING,12,Fort Wayne,"Case Excavators, Kobelco Excavators","Electrical, Seals, Hydraulics"
1286862,SQUARE 1 BUILDERS INC,12,Fort Wayne,Kobelco Excavators,"Hydraulics, Seals"
1274865,PULVER ASPHALT PAVING,12,Fort Wayne,Bomag,"Hydraulics, Seals"
1287726,STEEL DYNAMICS INC,12,Fort Wayne,,Hydraulics
1254414,CITY OF LAKE STATION,12,Fort Wayne,,"Hydraulics, Seals"
1264990,MIAMI CO HIGHWAY DEPT,12,Fort Wayne,"Etnyre, SB","Hydraulics, Electrical"
3055617,STUCKMAN & SON TRUCKING,12,Fort Wayne,Kobelco Excavators,"Seals, Electrical, Hydraulics"
3046185,CUTTING EDGE EXCAVATING,12,Fort Wayne,KO,"Electrical, Hydraulics, Seals"
1296960,WIGENT EXCAVATING LLC,12,Fort Wayne,Bomag,Hydraulics
3013518,ABOVE & BEYOND TREE SERVICE,12,Fort Wayne,CL,Hydraulics
3050838,EXCEPTIONAL EXCAVATION LLC,13,Indianapolis,"DE, DS","Hydraulics, Electrical"
1365266,MILESTONE CONTRACTORS LP,13,Indianapolis,"Etnyre, DE","Hydraulics, Seals, Electrical"
1341463,HOWARD ASPHALT LLC,13,Indianapolis,Etnyre,"Hydraulics, Seals, Electrical"
1347664,INDIANA DEPT OF TRANSPORTATION,13,Indianapolis,"Bomag, Etnyre","Hydraulics, Electrical, Seals"
1347621,CITY OF INDIANAPOLIS,13,Indianapolis,"SB, Bomag","Seals, Hydraulics, Electrical"
3011128,ISEE CORP,13,Indianapolis,Kubota,"Electrical, Seals, Hydraulics"
1347627,INDIANAPOLIS CONCRETE INC,13,Indianapolis,"CT, GL","Electrical, Seals, Hydraulics"
1349312,JOHNSON CO HIGHWAY DEPARTMENT,13,Indianapolis,"Etnyre, Gradall","Electrical, Seals, Hydraulics"
1347619,INDIANA DEPT OF TRANSPORTATION,13,Indianapolis,"Etnyre, Bomag","Hydraulics, Electrical, Seals"
1327156,DELAWARE CO HIGHWAY DEPARTMENT,13,Indianapolis,"AO, Etnyre","Hydraulics, Electrical, Seals"
1373682,P J E LAWNCARE AND,13,Indianapolis,Kubota,"Electrical, Seals, Hydraulics"
3055470,MILESTONE CONTRACTORS NORTH,13,Indianapolis,,"Seals, Hydraulics, Electrical"
3053880,MILESTONE CONTRACTORS SOUTH,13,Indianapolis,,"Hydraulics, Seals"
1320285,CALUMET CIVIL CONTRACTORS INC,13,Indianapolis,"Kubota, Kobelco Excavators","Electrical, Seals, Hydraulics"
1316642,BOONE CO HIGHWAY DEPARTMENT,13,Indianapolis,"Etnyre, Gradall","Hydraulics, Electrical, Seals"
1362361,MADISON CO HIGHWAY DEPARTMENT,13,Indianapolis,"Bomag, Etnyre",Seals
1370604,DAVE O'MARA CONTRACTOR,13,Indianapolis,Etnyre,"Seals, Hydraulics, Electrical"
3052390,REPAIR WORK,13,Indianapolis,,Hydraulics
1366279,MONROE CO BOARD COMMISSIONERS,13,Indianapolis,Gradall,"Hydraulics, Electrical, Seals"
1366722,MORGAN CO HIGHWAY DEPARTMENT,13,Indianapolis,"Gradall, Etnyre","Electrical, Hydraulics, Seals"
1379724,RUSH CO HIGHWAY DEPARTMENT,13,Indianapolis,Etnyre,"Electrical, Hydraulics, Seals"
1383601,SHELBY CO HIGHWAY DEPARTMENT,13,Indianapolis,"Bomag, Etnyre","Hydraulics, Electrical, Seals"
3055283,INDIANA STRUCTURAL FOUNDATION,13,Indianapolis,,Electrical
3054948,REGAN TRAMELL,13,Indianapolis,,Hydraulics
1365123,MIDWEST PAVING LLC,13,Indianapolis,Etnyre,"Hydraulics, Seals"
3078530,TRI-STATE COMPRESSED AIR SYS,13,Indianapolis,KA,Seals
3098861,PFM AUTO & FLEET,13,Indianapolis,NW,Electrical
1330005,E & B PAVING INC,13,Indianapolis,Etnyre,"Hydraulics, Seals, Electrical"
1376646,RENASCENT INC,13,Indianapolis,"Case, Kubota","Hydraulics, Seals, Electrical"
1313430,BARTHOLOMEW CO HIGHWAY DEPT,13,Indianapolis,"Etnyre, Gradall","Electrical, Seals, Hydraulics"
1347615,INDIANA DEPT OF TRANSPORTATION,13,Indianapolis,"Bomag, Etnyre","Hydraulics, Electrical, Seals"
1372592,PERMA POOLS CORPORATION,13,Indianapolis,Kobelco Excavators,"Electrical, Seals, Hydraulics"
1392932,TYLER EXCAVATING,13,Indianapolis,"Kobelco Excavators, Bomag","Electrical, Seals, Hydraulics"
3078404,BRINKS BORING LLC,13,Indianapolis,Kubota,Seals
1395417,J E W INC DBA,13,Indianapolis,Kubota,"Seals, Hydraulics"
1324355,"CORGROUP, LLC",13,Indianapolis,,"Seals, Electrical, Hydraulics"
1378181,ROBINSON TRENCHING & BORING,13,Indianapolis,Kubota,"Electrical, Seals, Hydraulics"
1310876,ALTEC INDUSTRIES INC,13,Indianapolis,Kubota,Seals
1322672,CLAY CO HIGHWAY DEPARTMENT,13,Indianapolis,"Etnyre, SB","Electrical, Seals"
1321333,CASE CONSTRUCTION,13,Indianapolis,,"Electrical, Hydraulics"
1317270,BRACKNEY INC,13,Indianapolis,,Seals
1325912,CUSTOM CONCRETE,13,Indianapolis,"Kubota, Bomag","Electrical, Hydraulics, Seals"
3038008,OUTDOOR SPECIALISTS LLC,13,Indianapolis,Kubota,Electrical
1368930,NEWPOINT SERVICES,13,Indianapolis,Schwarze,"Electrical, Hydraulics"
1370911,OWEN CO HIGHWAY DEPARTMENT,13,Indianapolis,"AO, Bomag",Electrical
1367522,MUNCIE STREET DEPARTMENT,13,Indianapolis,"Bomag, Case","Electrical, Hydraulics, Seals"
1363361,MARTIN MARIETTA AGGREGATE,13,Indianapolis,Gradall,"Seals, Electrical, Hydraulics"
1363367,MARTIN MARIETTA AGGREGATES,13,Indianapolis,Gradall,"Seals, Electrical, Hydraulics"
1371501,PARKE CO HIGHWAY DEPT,13,Indianapolis,"Gradall, Bomag","Hydraulics, Electrical, Seals"
1330021,EAGLE HOLLOW MARINA,13,Indianapolis,Kobelco Excavators,Seals
1338954,THE GREEN GANG INC,13,Indianapolis,,Electrical
1331068,ELEVATION EXCAVATION,13,Indianapolis,Kubota,Electrical
1330708,ELBRECHT CONCRETE,13,Indianapolis,DE,"Hydraulics, Seals"
1347640,INDIANA DEPT OF TRANSPORTATION,13,Indianapolis,Etnyre,"Electrical, Seals, Hydraulics"
1347612,INDIANA DEPT OF TRANSPORTATION,13,Indianapolis,"ME, Etnyre","Electrical, Seals, Hydraulics"
1347646,INDIANA DEPT OF TRANSPORTATION,13,Indianapolis,,"Electrical, Hydraulics, Seals"
1370860,OUTDOOR ENVIRONMENTS GROUP,13,Indianapolis,"Kubota, DE","Electrical, Seals, Hydraulics"
3072694,HANNA'S WRECKER SERVICE,13,Indianapolis,DE,"Electrical, Seals, Hydraulics"
1792043,TOWNSEND TREE SERVICE,13,Indianapolis,"Kubota, Alamo","Electrical, Hydraulics, Seals"
1395625,WEIHE CONSTRUCTION INC,13,Indianapolis,"DE, Bomag","Electrical, Seals, Hydraulics"
1771080,PADGETT INC,13,Indianapolis,,"Electrical, Seals"
1377344,RICHMOND POWER & LIGHT,13,Indianapolis,VC,"Electrical, Hydraulics"
1377030,RICE CONSTRUCTION LLC,13,Indianapolis,Bomag,"Electrical, Seals, Hydraulics"
1375474,RANDOLPH CO HIGHWAY DEPARTMENT,13,Indianapolis,"Bomag, Etnyre","Hydraulics, Electrical, Seals"
1392483,TSW UTILITY SOLUTIONS INC,13,Indianapolis,Kubota,Electrical
3078465,SCHUTTE EXCAVATING,13,Indianapolis,DE,Hydraulics
3071695,EA ASPHALT SERVICES LLC,13,Indianapolis,,Electrical
3061005,KENNETH'S CONCRETE AND ASPHALT,13,Indianapolis,,Seals
3077972,A1 EQUIPMENT,13,Indianapolis,,Electrical
3098920,PINTAIL EARTHWORKS,13,Indianapolis,,"Electrical, Seals"
3086563,NF CONSTRUCTION LLC,13,Indianapolis,DE,"Electrical, Hydraulics"
925582,CSX,13,Indianapolis,"Case Backhoes, Case","Seals, Electrical, Hydraulics"
1343650,HENRY CO HIGHWAY DEPARTMENT,13,Indianapolis,"Bomag, Etnyre","Electrical, Seals, Hydraulics"
1330041,ACE PAVING,13,Indianapolis,"Bomag, DE","Electrical, Seals, Hydraulics"
1391633,TIPPECANOE CO HWY DEPT,13,Indianapolis,"Etnyre, Gradall","Hydraulics, Electrical, Seals"
2079355,RPM MACHINERY,13,Indianapolis,,Hydraulics
3051147,WW WILLIAMS,13,Indianapolis,,"Electrical, Seals"
1398850,LON WRIGHT,13,Indianapolis,Kobelco Excavators,"Electrical, Hydraulics"
1348863,JENNINGS CO HIGHWAY DEPARTMENT,13,Indianapolis,"Gradall, Etnyre","Hydraulics, Seals, Electrical"
3011439,TRANSPORT INC,13,Indianapolis,"Kubota, Kobelco Excavators","Hydraulics, Seals"
3096522,HERSHBERGER EXCAVATING,13,Indianapolis,Bomag,"Hydraulics, Seals"
3012031,BEST WAY DISPOSAL,13,Indianapolis,,Seals
1347626,CITY OF INDIANAPOLIS,13,Indianapolis,"Bomag, Etnyre","Hydraulics, Electrical, Seals"
1333925,FOUNTAIN CO HIGHWAY DEPARTMENT,13,Indianapolis,"Etnyre, SB","Hydraulics, Seals"
1372043,PAVEMENT SOLUTIONS INC,13,Indianapolis,ZZ,"Seals, Hydraulics, Electrical"
1362505,MAIO BROS GENERAL CONTRACTORS,13,Indianapolis,Kobelco Excavators,"Hydraulics, Electrical, Seals"
519211,ADRIAN BURCH EXCAVATING,13,Indianapolis,,Seals
3011023,WISE EXCAVATING,13,Indianapolis,,Seals
1318286,BROOMMASTERS,13,Indianapolis,Kubota,Seals
1325161,CRIDER & CRIDER EXCAVATING &,13,Indianapolis,,"Electrical, Seals, Hydraulics"
3002579,TELECOM PLACEMENT INC,13,Indianapolis,,"Electrical, Hydraulics"
1332363,FAYETTE CO HIGHWAY DEPT,13,Indianapolis,"Case, Etnyre","Hydraulics, Seals"
1371066,PADDACK WRECKER SERVICE INC,13,Indianapolis,Kubota,Hydraulics
3072068,GUARDIAN OFF ROAD,13,Indianapolis,,"Seals, Hydraulics"
3069215,TIMBER RIDGE COMPANY,13,Indianapolis,Kubota,"Hydraulics, Electrical, Seals"
1339203,GRIDER EXCAVATING INC,13,Indianapolis,Bomag,Electrical
1325741,DEAN H CUNNINGHAM,13,Indianapolis,,Hydraulics
3029151,TRAVIS BURCH EXCAVATING,13,Indianapolis,,Seals
1341023,HANCOCK CO HWY DEPARTMENT,13,Indianapolis,"Etnyre, DP","Hydraulics, Seals"
1341841,J D H CONTRACTING INC,13,Indianapolis,Bomag,Electrical
917870,BRIGHTBILL GEM HILLS LLC,14,Mansfield,Case,"Hydraulics, Seals, Electrical"
3078411,RIDGELINE BUILDERS,14,Mansfield,,Seals
1462877,MANSFIELD CEMETERY ASSOC INC,14,Mansfield,"Kobelco Excavators, Case Backhoes","Hydraulics, Seals, Electrical"
1465530,MILLS DAIRY FARM,14,Mansfield,"Case, Case Backhoes","Seals, Electrical, Hydraulics"
1453865,R C KUHN & SONS,14,Mansfield,,"Seals, Electrical"
1428277,DIRT DAWG EXCAVATING,14,Mansfield,,"Electrical, Hydraulics, Seals"
1417376,BRAD BRADY,14,Mansfield,,Seals
65100,MID-OHIO PIPELINE,14,Mansfield,"Case Backhoes, ZZ","Hydraulics, Electrical"
480661,SARVER PAVING CO,14,Mansfield,"Case, Etnyre","Electrical, Hydraulics, Seals"
1443307,MIKE HEIFNER,14,Mansfield,Kobelco Excavators,"Electrical, Hydraulics"
1462862,MANSFIELD MEMORIAL PARK,14,Mansfield,1C,Hydraulics
1467174,MOSIER INDUSTRIAL SERVICE,14,Mansfield,,Seals
1421657,CENTRAL OHIO ASSOC LTD,14,Mansfield,,Seals
470602,CITY OF ONTARIO,14,Mansfield,"Case Backhoes, Case Skid Steers","Hydraulics, Seals"
3056719,ALAN POINT,14,Mansfield,,Hydraulics
1474684,PRINCE PIPELINE INTEGRITY LLC,14,Mansfield,"Case, Case Excavators","Hydraulics, Electrical, Seals"
3099128,JOSH LEE,14,Mansfield,Case Backhoes,Electrical
419361,BURKHART FARM CENTER INC,14,Mansfield,,"Seals, Hydraulics"
910312,ADENA CORPORATION,14,Mansfield,Kobelco Excavators,"Hydraulics, Electrical, Seals"
1443126,HECK'S MOBILE HOME SERVICE,14,Mansfield,,Electrical
1475036,QUINN'S OF BUCYRUS LLC,14,Mansfield,ZZ,"Seals, Electrical"
3078289,A & M DIRT WORKS,14,Mansfield,Case,Seals
3001880,KAMENIK BROTHERS LLC,14,Mansfield,Kobelco Excavators,"Electrical, Hydraulics, Seals"
1462700,NAPA - ODOT DISTRICT 3,14,Mansfield,"Case, Kobelco Excavators","Electrical, Seals, Hydraulics"
1482113,SCHUMACHER FARMS INC,14,Mansfield,,Hydraulics
3044537,HORNING AIRSTRIP & REPAIR,14,Mansfield,,Electrical
3062921,MCFERREN FARM LLC,14,Mansfield,,"Seals, Electrical, Hydraulics"
3061453,METAL CONVERSIONS,14,Mansfield,"Case Backhoes, Case","Hydraulics, Electrical, Seals"
467010,MORROW COUNTY ENGINEER,14,Mansfield,"Case, Etnyre","Electrical, Seals, Hydraulics"
3071629,REBMAN REPAIR LLC,14,Mansfield,,"Seals, Electrical, Hydraulics"
1411973,AYERS FARMS INC,14,Mansfield,Case,"Seals, Electrical"
411750,ASHLAND CO ENGINEER,14,Mansfield,"Case, Gradall","Hydraulics, Electrical, Seals"
3072201,EDGAR TRENT CONSTRUCTION,14,Mansfield,,Seals
3078445,MC CONCRETE,14,Mansfield,,Seals
1413522,THOMAS BASH,14,Mansfield,,Seals
411753,CITY OF ASHLAND,14,Mansfield,,Hydraulics
1462979,CITY OF MARION WPC,14,Mansfield,VC,"Hydraulics, Electrical, Seals"
1450912,DAVID KELLER,14,Mansfield,Kobelco Excavators,Hydraulics
1460062,MC B PAVING,14,Mansfield,Bomag,"Electrical, Hydraulics"
1430633,EILENFELD FARMS,14,Mansfield,,Hydraulics
1425645,RETURN POLYMERS INC,14,Mansfield,"New Holland, BC","Seals, Electrical, Hydraulics"
1469280,NIGH BUILDERS,14,Mansfield,,Seals
1480752,SAUNDERS EXCAVATING,14,Mansfield,Kobelco Excavators,Seals
S6316014,COS USED EQUIPMENT,14,Mansfield,,"Electrical, Seals"
3078133,JASON FREY FARMS,14,Mansfield,KO,"Electrical, Hydraulics, Seals"
1478675,RONK'S AUTO & TRUCK TOWING,14,Mansfield,"Kobelco Excavators, Case",Hydraulics
3098220,SABRE INDUSTRIES,14,Mansfield,"John Deere, Kubota","Electrical, Hydraulics, Seals"
470248,ODOT DIST #3 HEADQUARTERS,14,Mansfield,"Case, Kobelco Excavators","Electrical, Seals, Hydraulics"
477312,RICHLAND CO SHARON TWP,14,Mansfield,Case Backhoes,"Electrical, Hydraulics, Seals"
3078319,LARRY SMITHHISLER,14,Mansfield,,Seals
1450822,BRUCE KEHRES,14,Mansfield,Case,Hydraulics
1481321,ERIC SCHIEFER EXCAVATING LLC,14,Mansfield,Kobelco Excavators,"Electrical, Seals"
418991,CITY OF BUCYRUS,14,Mansfield,"Case, New Holland","Electrical, Hydraulics, Seals"
462991,MARION COUNTY ENGINEER,14,Mansfield,Bomag,"Electrical, Hydraulics, Seals"
1411749,ASHLAND RAILWAY INC,14,Mansfield,"Case, Case","Hydraulics, Seals, Electrical"
3062909,MIDWEST RAIL,14,Mansfield,Case,"Electrical, Seals, Hydraulics"
425011,CRAWFORD CO ENGINEER,14,Mansfield,Case Backhoes,"Seals, Hydraulics, Electrical"
477321,RICHLAND COUNTY ENGINEER,14,Mansfield,"Case, Case Backhoes","Electrical, Seals, Hydraulics"
3077915,SAVANNAH MOTORS,14,Mansfield,,Hydraulics
1467828,MUSICK'S SERVICE STATION,14,Mansfield,,"Seals, Electrical, Hydraulics"
1421717,MATT CHATLAIN,14,Mansfield,,Hydraulics
3097661,LARDON CONSTRUCTION,14,Mansfield,,Hydraulics
425012,CRAWFORD CONSTRUCTION CO,14,Mansfield,"Case, KT","Hydraulics, Seals, Electrical"
1480751,ALVA SAUNDERS,14,Mansfield,,Electrical
3012475,HARDLINE HEAVY EQUIPMENT,14,Mansfield,,"Hydraulics, Seals"
4000024,GARRETT CALDWELL,14,Mansfield,,Seals
462861,CITY OF MANSFIELD,14,Mansfield,"Case Backhoes, AO","Hydraulics, Electrical, Seals"
1450924,KELSTIN CONSTRUCTION,14,Mansfield,Bomag,"Hydraulics, Seals, Electrical"
3082216,MULLET LOGGING,14,Mansfield,Case,Electrical
1435296,CITY OF GALION,14,Mansfield,Case Backhoes,"Seals, Hydraulics"
425151,CITY OF CRESTLINE,14,Mansfield,"Case, Schwarze","Seals, Hydraulics"
3049669,TOP CLASS LLC,14,Mansfield,,"Seals, Electrical"
1465162,MID-STATE BLACKTOP,14,Mansfield,,"Seals, Hydraulics"
3051468,BRAD HESSEY,14,Mansfield,Case Backhoes,Electrical
1435044,G & G ENTERPRISES,14,Mansfield,"Case, Case Backhoes",Electrical
1467232,MOYER'S AUTO WRECKING INC,14,Mansfield,,Seals
1457310,LIBERTY LAWN CARE,14,Mansfield,,"Electrical, Seals, Hydraulics"
3082947,TROY BAXTER,14,Mansfield,,Seals
3054701,RIGHT TRACK,14,Mansfield,New Holland,"Electrical, Seals, Hydraulics"
3082121,E BROWN EXCAVATING,14,Mansfield,KO,"Hydraulics, Seals"
1477313,RICHLAND CO WORTHINGTON TWP,14,Mansfield,"AI, FE","Electrical, Hydraulics"
3043442,RICK FOGLE,14,Mansfield,Case Backhoes,"Seals, Electrical"
1450911,KELLER BROTHERS CONST,14,Mansfield,,Seals
1499834,SERENITY ACRES,14,Mansfield,KO,"Electrical, Seals"
1448047,J & F CONSTRUCTION INC,14,Mansfield,Case Backhoes,"Electrical, Seals, Hydraulics"
3047658,BRUCE IMOFF,14,Mansfield,,"Seals, Electrical"
1458760,LONGSTRETH MEMORIALS,14,Mansfield,"CC, New Holland","Seals, Electrical"
3050894,HOOVER RENTAL,14,Mansfield,,Seals
1405623,R & D EXCAVATING,14,Mansfield,"Case, JLG","Hydraulics, Seals"
1417704,BRENNSTUHL CONSTRUCTION,14,Mansfield,"Bomag, KT","Hydraulics, Seals"
1419976,"PLUG HUG, LLC",14,Mansfield,,Hydraulics
1421226,CARTER ELECTRIC INC,14,Mansfield,,Electrical
1433357,FLENNER WATERWELL & EXC SERVIC,14,Mansfield,"Kobelco Excavators, Case Backhoes",Hydraulics
1432144,BRANSON EXCAVATING,14,Mansfield,,Seals
1474701,PROFESSIONAL PAVEMENT SERVICES,14,Mansfield,"Case Backhoes, ZZ","Hydraulics, Seals"
1430632,EILENFELD IND INC,14,Mansfield,Case Backhoes,Hydraulics
3077986,BOB & BOB DOOR CO LLC,14,Mansfield,"JLG, ZZ","Hydraulics, Seals"
1472563,ROGER PERKINS,14,Mansfield,BZ,Hydraulics
1467415,PATRICK MULHERIN,14,Mansfield,MY,Electrical
1477324,RICHLAND CO WELLER TWP,14,Mansfield,Case Backhoes,"Electrical, Seals"
453222,KOKOSING CONSTRUCTION,15,Heath,"Etnyre, Case Backhoes","Hydraulics, Electrical, Seals"
78012,ROBERTSON CONST SERVICES,15,Heath,"Case Backhoes, JLG","Electrical, Hydraulics, Seals"
1522501,CLAGGETT LANDSCAPE LLC,15,Heath,,"Hydraulics, Electrical"
57342,LICKING CO HWY DEPT,15,Heath,Case,Seals
1592820,20/20 ENTERPRISES,15,Heath,,"Hydraulics, Seals, Electrical"
1523652,COMPANY WRENCH LTD,15,Heath,Case,"Electrical, Hydraulics, Seals"
1561668,MCMILLEN FARMS,15,Heath,,Seals
75133,R & R PIPELINE,15,Heath,"Case Excavators, Kobelco Excavators","Electrical, Hydraulics, Seals"
1597524,WILSON FARMS,15,Heath,Case,"Seals, Electrical, Hydraulics"
429130,DOWNING CONSTRUCTION CO,15,Heath,"Case Backhoes, Kobelco Excavators","Hydraulics, Electrical, Seals"
46270,HOUSTON PLUMBING & HTG,15,Heath,Case Backhoes,"Hydraulics, Electrical, Seals"
60601,MCCRADY EXCAVATING LLC,15,Heath,,"Seals, Electrical, Hydraulics"
1584048,MICHAEL D SHIPLEY,15,Heath,,Seals
479546,RUFF'S SEED FARMS,15,Heath,,Seals
3050051,HOLMES RENTAL & SALES INC,15,Heath,,"Electrical, Seals, Hydraulics"
1543331,HEIMERL FARMS,15,Heath,Case Backhoes,"Hydraulics, Electrical, Seals"
1596112,JIM WESLEY,15,Heath,Case Excavators,"Seals, Electrical, Hydraulics"
449470,VILLAGE OF JOHNSTOWN,15,Heath,"Case Backhoes, KI","Hydraulics, Electrical"
432090,FAIRFIELD CO LIBERTY TWP,15,Heath,Case,"Electrical, Hydraulics"
1566761,R & R GENERAL CONTRACTING LLC,15,Heath,"Case Backhoes, Case Excavators","Hydraulics, Electrical, Seals"
3078035,JOHN CAMPBELL,15,Heath,,Seals
1526009,D & R AUTO & TRUCK REPAIR,15,Heath,,"Seals, Electrical"
3097002,OSTGAARD CATTLE COMPANY,15,Heath,Case Backhoes,Electrical
72630,PERRY CO BEARFIELD TWP,15,Heath,"Kobelco Excavators, Case Skid Steers","Seals, Electrical, Hydraulics"
57360,LICKING CO LICKING TWP,15,Heath,Case Excavators,Electrical
83640,SHELLY COMPANY,15,Heath,"EY, Bomag","Seals, Electrical"
3099558,QUARRY PRODUCTS UNLIMITED,15,Heath,,Seals
1531479,ENVIRO-CONSTRUCTION CO,15,Heath,"Case Excavators, Case Backhoes","Seals, Electrical, Hydraulics"
28967,DORSEY OIL & GAS LLC,15,Heath,Case,"Electrical, Hydraulics"
411735,ASHBAUGH TRUCKING & EXCAVATING,15,Heath,Case,Seals
1520009,DAVID R CABLE,15,Heath,Kobelco Excavators,"Electrical, Hydraulics"
3078380,ROCKY FORK WHITETAILS,15,Heath,,Seals
3049845,WILLS LOGGING LLC,15,Heath,,"Seals, Hydraulics"
3047142,AR LAWN CARE & LANDSCPING LLC,15,Heath,Case Backhoes,Seals
1581240,MIKE SCHELL,15,Heath,Case,"Seals, Hydraulics, Electrical"
3038489,GREEN MACHINE,15,Heath,Kobelco Excavators,Electrical
155640,BILL GILLIGAN,15,Heath,,Seals
3049302,CRAIG RELLIFORD,15,Heath,,Seals
3096720,BERRY GRAIN FARMS LLC,15,Heath,,"Seals, Electrical"
1592326,TRILLIUM FARM HOLDINGS LLC,15,Heath,"Case, JLG","Hydraulics, Seals, Electrical"
1521640,GEORGE CENKY,15,Heath,"Case, Kobelco Excavators",Seals
22411,CLAGGETT & SONS INC,15,Heath,T2,"Electrical, Hydraulics"
83630,SHELLY GROUP,15,Heath,"Case Backhoes, EY","Electrical, Hydraulics, Seals"
74950,PERRY CO ENGINEER,15,Heath,"Case, Etnyre","Electrical, Seals, Hydraulics"
57322,LICKING CO PERRY TWP,15,Heath,,"Electrical, Seals"
3002503,B C EXCAVATING,15,Heath,"Case, CS","Electrical, Seals"
1593250,JON VANBUREN,15,Heath,,Electrical
53072,KNOX CO MILLER TWP,15,Heath,New Holland,"Electrical, Seals, Hydraulics"
412915,R L BANDO INC,15,Heath,Case Backhoes,"Seals, Electrical, Hydraulics"
472650,PERRY CO MONDAY CREEK TWP,15,Heath,GA,Seals
85331,SLATER BROS FARM L L C,15,Heath,,"Seals, Electrical"
58410,LO DEBAR INC,15,Heath,"Kobelco Excavators, Case","Electrical, Seals, Hydraulics"
1527455,KEITH DENNIS,15,Heath,,"Electrical, Seals"
62700,NAPA AUTO PARTS,15,Heath,Kobelco Excavators,"Electrical, Hydraulics, Seals"
3045201,MIDSTATE RECREATION,15,Heath,JLG,Electrical
52540,BEAR CREEK CLAY CO INC,15,Heath,Kobelco Excavators,"Electrical, Hydraulics, Seals"
3038374,GREEN VALLEY AG LLC,15,Heath,,Hydraulics
51272,KENDRICK EXCAVATING,15,Heath,"Kobelco Excavators, Case","Electrical, Hydraulics, Seals"
472631,PERRY CO THORN TWP,15,Heath,,"Hydraulics, Seals"
3082253,KNOX CO MORRIS TOWNSHIP,15,Heath,,Hydraulics
38686,VILLAGE OF GRANVILLE,15,Heath,,"Hydraulics, Electrical"
53501,KNOX CO ENGINEER,15,Heath,"Case, Kobelco Excavators","Electrical, Seals, Hydraulics"
412880,VILLAGE OF BALTIMORE,15,Heath,Case Backhoes,"Seals, Electrical, Hydraulics"
1539755,ROGER GUISINGER,15,Heath,,Seals
43080,CITY OF HEATH,15,Heath,"Case, Case Backhoes","Seals, Hydraulics, Electrical"
3069058,LEW'S TRUCK REPAIR,15,Heath,,Seals
3082426,TAYLOR SERVICES & SIGN REPAIR,15,Heath,,"Seals, Hydraulics"
